"key_ID","notification_ID","notification_by_ID","notification_by","notification_by_code","start_date","start_year","end_date","end_year","comment_ID","comment_by_ID","comment_by","comment_by_code"
170,"TRIS:1990:0041:DE:N",3,"Germany","DE",1990-03-02,1990,1990-06-13,1990,"TRIS:1990:0041:DE:C:FR",2,"France","FR"
171,"TRIS:1990:0042:UK:N",9,"United Kingdom","UK",1990-03-02,1990,1990-06-08,1990,"TRIS:1990:0042:UK:C:FR",2,"France","FR"
172,"TRIS:1990:0046:DE:N",3,"Germany","DE",1990-03-07,1990,1990-10-18,1990,"TRIS:1990:0046:DE:C:NL",6,"Netherlands","NL"
173,"TRIS:1990:0056:IE:N",8,"Ireland","IE",1990-03-16,1990,1991-03-22,1991,"TRIS:1990:0056:IE:C:ES",12,"Spain","ES"
174,"TRIS:1990:0060:DK:N",7,"Denmark","DK",1990-03-19,1990,1990-10-01,1990,"TRIS:1990:0060:DK:C:DE",3,"Germany","DE"
175,"TRIS:1990:0060:DK:N",7,"Denmark","DK",1990-03-19,1990,1990-10-01,1990,"TRIS:1990:0060:DK:C:NL",6,"Netherlands","NL"
176,"TRIS:1990:0060:DK:N",7,"Denmark","DK",1990-03-19,1990,1990-10-01,1990,"TRIS:1990:0060:DK:C:UK",9,"United Kingdom","UK"
177,"TRIS:1990:0064:DE:N",3,"Germany","DE",1990-03-22,1990,1990-10-12,1990,"TRIS:1990:0064:DE:C:FR",2,"France","FR"
178,"TRIS:1990:0068:NL:N",6,"Netherlands","NL",1990-03-27,1990,1990-10-04,1990,"TRIS:1990:0068:NL:C:EC",34,"Commission","EC"
179,"TRIS:1990:0068:NL:N",6,"Netherlands","NL",1990-03-27,1990,1990-10-04,1990,"TRIS:1990:0068:NL:C:IT",4,"Italy","IT"
180,"TRIS:1990:0068:NL:N",6,"Netherlands","NL",1990-03-27,1990,1990-10-04,1990,"TRIS:1990:0068:NL:C:UK",9,"United Kingdom","UK"
181,"TRIS:1990:0069:DE:N",3,"Germany","DE",1990-03-27,1990,1990-07-06,1990,"TRIS:1990:0069:DE:C:EC",34,"Commission","EC"
182,"TRIS:1990:0071:UK:N",9,"United Kingdom","UK",1990-03-30,1990,1990-12-17,1990,"TRIS:1990:0071:UK:C:DE",3,"Germany","DE"
183,"TRIS:1990:0071:UK:N",9,"United Kingdom","UK",1990-03-30,1990,1990-12-17,1990,"TRIS:1990:0071:UK:C:ES",12,"Spain","ES"
184,"TRIS:1990:0076:PT:N",11,"Portugal","PT",1990-04-02,1990,1990-07-18,1990,"TRIS:1990:0076:PT:C:DE",3,"Germany","DE"
185,"TRIS:1990:0076:PT:N",11,"Portugal","PT",1990-04-02,1990,1990-07-18,1990,"TRIS:1990:0076:PT:C:EC",34,"Commission","EC"
186,"TRIS:1990:0077:DE:N",3,"Germany","DE",1990-04-04,1990,1990-10-29,1990,"TRIS:1990:0077:DE:C:EC",34,"Commission","EC"
187,"TRIS:1990:0079:IT:N",4,"Italy","IT",1990-04-09,1990,1990-10-26,1990,"TRIS:1990:0079:IT:C:FR",2,"France","FR"
188,"TRIS:1990:0081:DE:N",3,"Germany","DE",1990-04-10,1990,1990-10-22,1990,"TRIS:1990:0081:DE:C:EC",34,"Commission","EC"
189,"TRIS:1990:0082:DE:N",3,"Germany","DE",1990-04-10,1990,1990-10-29,1990,"TRIS:1990:0082:DE:C:EC",34,"Commission","EC"
190,"TRIS:1990:0083:DE:N",3,"Germany","DE",1990-04-10,1990,1990-10-29,1990,"TRIS:1990:0083:DE:C:EC",34,"Commission","EC"
191,"TRIS:1990:0084:DE:N",3,"Germany","DE",1990-04-10,1990,1990-10-22,1990,"TRIS:1990:0084:DE:C:EC",34,"Commission","EC"
192,"TRIS:1990:0085:DE:N",3,"Germany","DE",1990-04-10,1990,1990-10-22,1990,"TRIS:1990:0085:DE:C:EC",34,"Commission","EC"
193,"TRIS:1990:0086:DE:N",3,"Germany","DE",1990-04-10,1990,1990-10-29,1990,"TRIS:1990:0086:DE:C:EC",34,"Commission","EC"
194,"TRIS:1990:0087:FR:N",2,"France","FR",1990-04-11,1990,1990-07-18,1990,"TRIS:1990:0087:FR:C:EC",34,"Commission","EC"
195,"TRIS:1990:0087:FR:N",2,"France","FR",1990-04-11,1990,1990-07-18,1990,"TRIS:1990:0087:FR:C:ES",12,"Spain","ES"
196,"TRIS:1990:0091:DE:N",3,"Germany","DE",1990-04-11,1990,1990-07-23,1990,"TRIS:1990:0091:DE:C:EC",34,"Commission","EC"
197,"TRIS:1990:0093:FR:N",2,"France","FR",1990-04-11,1990,1990-07-18,1990,"TRIS:1990:0093:FR:C:EC",34,"Commission","EC"
198,"TRIS:1990:0093:FR:N",2,"France","FR",1990-04-11,1990,1990-07-18,1990,"TRIS:1990:0093:FR:C:ES",12,"Spain","ES"
199,"TRIS:1990:0094:FR:N",2,"France","FR",1990-04-11,1990,1990-07-18,1990,"TRIS:1990:0094:FR:C:ES",12,"Spain","ES"
200,"TRIS:1990:0095:BE:N",1,"Belgium","BE",1990-04-23,1990,1990-10-29,1990,"TRIS:1990:0095:BE:C:DK",7,"Denmark","DK"
201,"TRIS:1990:0092:IT:N",4,"Italy","IT",1990-04-26,1990,1990-10-26,1990,"TRIS:1990:0092:IT:C:FR",2,"France","FR"
202,"TRIS:1990:0096:FR:N",2,"France","FR",1990-04-26,1990,1990-11-05,1990,"TRIS:1990:0096:FR:C:ES",12,"Spain","ES"
203,"TRIS:1990:0098:BE:N",1,"Belgium","BE",1990-04-27,1990,1990-08-06,1990,"TRIS:1990:0098:BE:C:IT",4,"Italy","IT"
204,"TRIS:1990:0099:IT:N",4,"Italy","IT",1990-04-30,1990,1990-08-22,1990,"TRIS:1990:0099:IT:C:EC",34,"Commission","EC"
205,"TRIS:1990:0099:IT:N",4,"Italy","IT",1990-04-30,1990,1990-08-22,1990,"TRIS:1990:0099:IT:C:FR",2,"France","FR"
206,"TRIS:1990:0101:DE:N",3,"Germany","DE",1990-05-02,1990,1990-12-10,1990,"TRIS:1990:0101:DE:C:EC",34,"Commission","EC"
207,"TRIS:1990:0101:DE:N",3,"Germany","DE",1990-05-02,1990,1990-12-10,1990,"TRIS:1990:0101:DE:C:UK",9,"United Kingdom","UK"
208,"TRIS:1990:0097:FR:N",2,"France","FR",1990-05-03,1990,1990-11-05,1990,"TRIS:1990:0097:FR:C:ES",12,"Spain","ES"
209,"TRIS:1990:0102:DE:N",3,"Germany","DE",1990-05-03,1990,1990-08-16,1990,"TRIS:1990:0102:DE:C:EC",34,"Commission","EC"
210,"TRIS:1990:0104:FR:N",2,"France","FR",1990-05-04,1990,1990-08-30,1990,"TRIS:1990:0104:FR:C:EC",34,"Commission","EC"
211,"TRIS:1990:0105:BE:N",1,"Belgium","BE",1990-05-07,1990,1990-11-15,1990,"TRIS:1990:0105:BE:C:ES",12,"Spain","ES"
212,"TRIS:1990:0105:BE:N",1,"Belgium","BE",1990-05-07,1990,1990-11-15,1990,"TRIS:1990:0105:BE:C:UK",9,"United Kingdom","UK"
213,"TRIS:1990:0108:IT:N",4,"Italy","IT",1990-05-11,1990,1990-11-26,1990,"TRIS:1990:0108:IT:C:DE",3,"Germany","DE"
214,"TRIS:1990:0108:IT:N",4,"Italy","IT",1990-05-11,1990,1990-11-26,1990,"TRIS:1990:0108:IT:C:FR",2,"France","FR"
215,"TRIS:1990:0109:IT:N",4,"Italy","IT",1990-05-11,1990,1991-06-20,1991,"TRIS:1990:0109:IT:C:DE",3,"Germany","DE"
216,"TRIS:1990:0110:NL:N",6,"Netherlands","NL",1990-05-14,1990,1990-11-16,1990,"TRIS:1990:0110:NL:C:UK",9,"United Kingdom","UK"
217,"TRIS:1990:0111:NL:N",6,"Netherlands","NL",1990-05-14,1990,1990-08-16,1990,"TRIS:1990:0111:NL:C:EC",34,"Commission","EC"
218,"TRIS:1990:0111:NL:N",6,"Netherlands","NL",1990-05-14,1990,1990-08-16,1990,"TRIS:1990:0111:NL:C:ES",12,"Spain","ES"
219,"TRIS:1990:0113:PT:N",11,"Portugal","PT",1990-05-16,1990,1990-08-30,1990,"TRIS:1990:0113:PT:C:DE",3,"Germany","DE"
220,"TRIS:1990:0113:PT:N",11,"Portugal","PT",1990-05-16,1990,1990-08-30,1990,"TRIS:1990:0113:PT:C:FR",2,"France","FR"
221,"TRIS:1990:0116:FR:N",2,"France","FR",1990-05-18,1990,1990-08-29,1990,"TRIS:1990:0116:FR:C:EC",34,"Commission","EC"
222,"TRIS:1990:0117:FR:N",2,"France","FR",1990-05-18,1990,1990-11-30,1990,"TRIS:1990:0117:FR:C:DE",3,"Germany","DE"
223,"TRIS:1990:0117:FR:N",2,"France","FR",1990-05-18,1990,1990-11-30,1990,"TRIS:1990:0117:FR:C:EL",10,"Greece","EL"
224,"TRIS:1990:0120:DK:N",7,"Denmark","DK",1990-05-18,1990,1990-12-06,1990,"TRIS:1990:0120:DK:C:UK",9,"United Kingdom","UK"
225,"TRIS:1990:0121:DK:N",7,"Denmark","DK",1990-05-18,1990,1991-06-06,1991,"TRIS:1990:0121:DK:C:EC",34,"Commission","EC"
226,"TRIS:1990:0121:DK:N",7,"Denmark","DK",1990-05-18,1990,1991-06-06,1991,"TRIS:1990:0121:DK:C:ES",12,"Spain","ES"
227,"TRIS:1990:0124:IT:N",4,"Italy","IT",1990-05-21,1990,1991-04-29,1991,"TRIS:1990:0124:IT:C:ES",12,"Spain","ES"
228,"TRIS:1990:0131:LU:N",5,"Luxembourg","LU",1990-05-22,1990,1990-08-24,1990,"TRIS:1990:0131:LU:C:DE",3,"Germany","DE"
229,"TRIS:1990:0131:LU:N",5,"Luxembourg","LU",1990-05-22,1990,1990-08-24,1990,"TRIS:1990:0131:LU:C:UK",9,"United Kingdom","UK"
230,"TRIS:1990:0133:ES:N",12,"Spain","ES",1990-05-28,1990,1990-12-10,1990,"TRIS:1990:0133:ES:C:UK",9,"United Kingdom","UK"
231,"TRIS:1990:0142:DE:N",3,"Germany","DE",1990-06-01,1990,1990-12-14,1990,"TRIS:1990:0142:DE:C:BE",1,"Belgium","BE"
232,"TRIS:1990:0142:DE:N",3,"Germany","DE",1990-06-01,1990,1990-12-14,1990,"TRIS:1990:0142:DE:C:DK",7,"Denmark","DK"
233,"TRIS:1990:0142:DE:N",3,"Germany","DE",1990-06-01,1990,1990-12-14,1990,"TRIS:1990:0142:DE:C:ES",12,"Spain","ES"
234,"TRIS:1990:0145:DE:N",3,"Germany","DE",1990-06-01,1990,1990-12-14,1990,"TRIS:1990:0145:DE:C:FR",2,"France","FR"
235,"TRIS:1990:0149:FR:N",2,"France","FR",1990-06-06,1990,1990-12-17,1990,"TRIS:1990:0149:FR:C:EC",34,"Commission","EC"
236,"TRIS:1990:0154:ES:N",12,"Spain","ES",1990-06-08,1990,1991-06-19,1991,"TRIS:1990:0154:ES:C:EC",34,"Commission","EC"
237,"TRIS:1990:0154:ES:N",12,"Spain","ES",1990-06-08,1990,1991-06-19,1991,"TRIS:1990:0154:ES:C:UK",9,"United Kingdom","UK"
238,"TRIS:1990:0155:NL:N",6,"Netherlands","NL",1990-06-11,1990,1991-01-03,1991,"TRIS:1990:0155:NL:C:UK",9,"United Kingdom","UK"
239,"TRIS:1990:0157:DK:N",7,"Denmark","DK",1990-06-14,1990,1991-01-08,1991,"TRIS:1990:0157:DK:C:FR",2,"France","FR"
240,"TRIS:1990:0158:FR:N",2,"France","FR",1990-06-14,1990,1991-01-28,1991,"TRIS:1990:0158:FR:C:ES",12,"Spain","ES"
241,"TRIS:1990:0159:PT:N",11,"Portugal","PT",1990-06-18,1990,1990-10-01,1990,"TRIS:1990:0159:PT:C:EC",34,"Commission","EC"
242,"TRIS:1990:0163:DE:N",3,"Germany","DE",1990-06-26,1990,1991-01-14,1991,"TRIS:1990:0163:DE:C:EC",34,"Commission","EC"
243,"TRIS:1990:0165:PT:N",11,"Portugal","PT",1990-06-27,1990,1990-10-15,1990,"TRIS:1990:0165:PT:C:UK",9,"United Kingdom","UK"
244,"TRIS:1990:0167:ES:N",12,"Spain","ES",1990-07-02,1990,1991-07-29,1991,"TRIS:1990:0167:ES:C:EC",34,"Commission","EC"
245,"TRIS:1990:0170:DE:N",3,"Germany","DE",1990-07-03,1990,1990-10-12,1990,"TRIS:1990:0170:DE:C:UK",9,"United Kingdom","UK"
246,"TRIS:1990:0176:IE:N",8,"Ireland","IE",1990-07-04,1990,1991-01-04,1991,"TRIS:1990:0176:IE:C:EC",34,"Commission","EC"
247,"TRIS:1990:0179:UK:N",9,"United Kingdom","UK",1990-07-05,1990,1990-10-15,1990,"TRIS:1990:0179:UK:C:EC",34,"Commission","EC"
248,"TRIS:1990:0179:UK:N",9,"United Kingdom","UK",1990-07-05,1990,1990-10-15,1990,"TRIS:1990:0179:UK:C:FR",2,"France","FR"
249,"TRIS:1990:0180:FR:N",2,"France","FR",1990-07-05,1990,1991-01-14,1991,"TRIS:1990:0180:FR:C:EC",34,"Commission","EC"
250,"TRIS:1990:0180:FR:N",2,"France","FR",1990-07-05,1990,1991-01-14,1991,"TRIS:1990:0180:FR:C:ES",12,"Spain","ES"
251,"TRIS:1990:0180:FR:N",2,"France","FR",1990-07-05,1990,1991-01-14,1991,"TRIS:1990:0180:FR:C:UK",9,"United Kingdom","UK"
252,"TRIS:1990:0184:UK:N",9,"United Kingdom","UK",1990-07-05,1990,1990-10-15,1990,"TRIS:1990:0184:UK:C:FR",2,"France","FR"
253,"TRIS:1990:0190:PT:N",11,"Portugal","PT",1990-07-05,1990,1991-01-21,1991,"TRIS:1990:0190:PT:C:UK",9,"United Kingdom","UK"
254,"TRIS:1990:0183:UK:N",9,"United Kingdom","UK",1990-07-06,1990,1990-10-15,1990,"TRIS:1990:0183:UK:C:EC",34,"Commission","EC"
255,"TRIS:1990:0183:UK:N",9,"United Kingdom","UK",1990-07-06,1990,1990-10-15,1990,"TRIS:1990:0183:UK:C:FR",2,"France","FR"
256,"TRIS:1990:0185:UK:N",9,"United Kingdom","UK",1990-07-06,1990,1990-10-15,1990,"TRIS:1990:0185:UK:C:FR",2,"France","FR"
257,"TRIS:1990:0187:UK:N",9,"United Kingdom","UK",1990-07-06,1990,1990-10-15,1990,"TRIS:1990:0187:UK:C:FR",2,"France","FR"
258,"TRIS:1990:0189:FR:N",2,"France","FR",1990-07-06,1990,1990-10-10,1990,"TRIS:1990:0189:FR:C:DE",3,"Germany","DE"
259,"TRIS:1990:0193:UK:N",9,"United Kingdom","UK",1990-07-06,1990,1990-12-06,1990,"TRIS:1990:0193:UK:C:ES",12,"Spain","ES"
260,"TRIS:1990:0193:UK:N",9,"United Kingdom","UK",1990-07-06,1990,1990-12-06,1990,"TRIS:1990:0193:UK:C:FR",2,"France","FR"
261,"TRIS:1990:0192:NL:N",6,"Netherlands","NL",1990-07-09,1990,1991-02-18,1991,"TRIS:1990:0192:NL:C:EC",34,"Commission","EC"
262,"TRIS:1990:0192:NL:N",6,"Netherlands","NL",1990-07-09,1990,1991-02-18,1991,"TRIS:1990:0192:NL:C:ES",12,"Spain","ES"
263,"TRIS:1990:0192:NL:N",6,"Netherlands","NL",1990-07-09,1990,1991-02-18,1991,"TRIS:1990:0192:NL:C:FR",2,"France","FR"
264,"TRIS:1990:0200:NL:N",6,"Netherlands","NL",1990-07-12,1990,1991-06-10,1991,"TRIS:1990:0200:NL:C:FR",2,"France","FR"
265,"TRIS:1990:0200:NL:N",6,"Netherlands","NL",1990-07-12,1990,1991-06-10,1991,"TRIS:1990:0200:NL:C:IT",4,"Italy","IT"
266,"TRIS:1990:0200:NL:N",6,"Netherlands","NL",1990-07-12,1990,1991-06-10,1991,"TRIS:1990:0200:NL:C:UK",9,"United Kingdom","UK"
267,"TRIS:1990:0201:UK:N",9,"United Kingdom","UK",1990-07-13,1990,1990-10-19,1990,"TRIS:1990:0201:UK:C:FR",2,"France","FR"
268,"TRIS:1990:0202:DE:N",3,"Germany","DE",1990-07-16,1990,1991-03-05,1991,"TRIS:1990:0202:DE:C:FR",2,"France","FR"
269,"TRIS:1990:0206:UK:N",9,"United Kingdom","UK",1990-07-19,1990,1991-07-25,1991,"TRIS:1990:0206:UK:C:DE",3,"Germany","DE"
270,"TRIS:1990:0206:UK:N",9,"United Kingdom","UK",1990-07-19,1990,1991-07-25,1991,"TRIS:1990:0206:UK:C:FR",2,"France","FR"
271,"TRIS:1990:0208:ES:N",12,"Spain","ES",1990-07-23,1990,1991-01-28,1991,"TRIS:1990:0208:ES:C:EC",34,"Commission","EC"
272,"TRIS:1990:0209:ES:N",12,"Spain","ES",1990-07-23,1990,1991-01-28,1991,"TRIS:1990:0209:ES:C:EC",34,"Commission","EC"
273,"TRIS:1990:0211:UK:N",9,"United Kingdom","UK",1990-07-26,1990,1990-10-29,1990,"TRIS:1990:0211:UK:C:EC",34,"Commission","EC"
274,"TRIS:1990:0215:EL:N",10,"Greece","EL",1990-07-26,1990,1991-07-31,1991,"TRIS:1990:0215:EL:C:DE",3,"Germany","DE"
275,"TRIS:1990:0215:EL:N",10,"Greece","EL",1990-07-26,1990,1991-07-31,1991,"TRIS:1990:0215:EL:C:EC",34,"Commission","EC"
276,"TRIS:1990:0215:EL:N",10,"Greece","EL",1990-07-26,1990,1991-07-31,1991,"TRIS:1990:0215:EL:C:FR",2,"France","FR"
277,"TRIS:1990:0215:EL:N",10,"Greece","EL",1990-07-26,1990,1991-07-31,1991,"TRIS:1990:0215:EL:C:UK",9,"United Kingdom","UK"
278,"TRIS:1990:0212:IE:N",8,"Ireland","IE",1990-07-27,1990,1991-03-05,1991,"TRIS:1990:0212:IE:C:UK",9,"United Kingdom","UK"
279,"TRIS:1990:0213:NL:N",6,"Netherlands","NL",1990-07-30,1990,1991-03-06,1991,"TRIS:1990:0213:NL:C:FR",2,"France","FR"
280,"TRIS:1990:0214:ES:N",12,"Spain","ES",1990-07-30,1990,1990-11-05,1990,"TRIS:1990:0214:ES:C:FR",2,"France","FR"
281,"TRIS:1990:0217:BE:N",1,"Belgium","BE",1990-08-02,1990,1990-11-07,1990,"TRIS:1990:0217:BE:C:FR",2,"France","FR"
282,"TRIS:1990:0220:FR:N",2,"France","FR",1990-08-03,1990,1991-02-11,1991,"TRIS:1990:0220:FR:C:DE",3,"Germany","DE"
283,"TRIS:1990:0220:FR:N",2,"France","FR",1990-08-03,1990,1991-02-11,1991,"TRIS:1990:0220:FR:C:ES",12,"Spain","ES"
284,"TRIS:1990:0223:NL:N",6,"Netherlands","NL",1990-08-03,1990,1991-04-02,1991,"TRIS:1990:0223:NL:C:UK",9,"United Kingdom","UK"
285,"TRIS:1990:0225:IT:N",4,"Italy","IT",1990-08-07,1990,1991-02-21,1991,"TRIS:1990:0225:IT:C:FR",2,"France","FR"
286,"TRIS:1990:0227:DE:N",3,"Germany","DE",1990-08-09,1990,1990-11-26,1990,"TRIS:1990:0227:DE:C:ES",12,"Spain","ES"
287,"TRIS:1990:0227:DE:N",3,"Germany","DE",1990-08-09,1990,1990-11-26,1990,"TRIS:1990:0227:DE:C:FR",2,"France","FR"
288,"TRIS:1990:0228:IT:N",4,"Italy","IT",1990-08-10,1990,1991-04-02,1991,"TRIS:1990:0228:IT:C:FR",2,"France","FR"
289,"TRIS:1990:0231:FR:N",2,"France","FR",1990-08-10,1990,1991-03-26,1991,"TRIS:1990:0231:FR:C:ES",12,"Spain","ES"
290,"TRIS:1990:0234:NL:N",6,"Netherlands","NL",1990-08-16,1990,1991-01-30,1991,"TRIS:1990:0234:NL:C:EC",34,"Commission","EC"
291,"TRIS:1990:0237:UK:N",9,"United Kingdom","UK",1990-08-16,1990,1991-08-21,1991,"TRIS:1990:0237:UK:C:EC",34,"Commission","EC"
292,"TRIS:1990:0237:UK:N",9,"United Kingdom","UK",1990-08-16,1990,1991-08-21,1991,"TRIS:1990:0237:UK:C:ES",12,"Spain","ES"
293,"TRIS:1990:0237:UK:N",9,"United Kingdom","UK",1990-08-16,1990,1991-08-21,1991,"TRIS:1990:0237:UK:C:FR",2,"France","FR"
294,"TRIS:1990:0239:DE:N",3,"Germany","DE",1990-08-20,1990,1990-12-03,1990,"TRIS:1990:0239:DE:C:EC",34,"Commission","EC"
295,"TRIS:1990:0244:FR:N",2,"France","FR",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0244:FR:C:DE",3,"Germany","DE"
296,"TRIS:1990:0245:FR:N",2,"France","FR",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0245:FR:C:DE",3,"Germany","DE"
297,"TRIS:1990:0246:FR:N",2,"France","FR",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0246:FR:C:DE",3,"Germany","DE"
298,"TRIS:1990:0247:FR:N",2,"France","FR",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0247:FR:C:DE",3,"Germany","DE"
299,"TRIS:1990:0248:FR:N",2,"France","FR",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0248:FR:C:DE",3,"Germany","DE"
300,"TRIS:1990:0249:FR:N",2,"France","FR",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0249:FR:C:DE",3,"Germany","DE"
301,"TRIS:1990:0250:FR:N",2,"France","FR",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0250:FR:C:DE",3,"Germany","DE"
302,"TRIS:1990:0251:FR:N",2,"France","FR",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0251:FR:C:DE",3,"Germany","DE"
303,"TRIS:1990:0252:FR:N",2,"France","FR",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0252:FR:C:DE",3,"Germany","DE"
304,"TRIS:1990:0253:FR:N",2,"France","FR",1990-08-27,1990,1991-03-25,1991,"TRIS:1990:0253:FR:C:DE",3,"Germany","DE"
305,"TRIS:1990:0254:FR:N",2,"France","FR",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0254:FR:C:DE",3,"Germany","DE"
306,"TRIS:1990:0255:FR:N",2,"France","FR",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0255:FR:C:DE",3,"Germany","DE"
307,"TRIS:1990:0256:FR:N",2,"France","FR",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0256:FR:C:DE",3,"Germany","DE"
308,"TRIS:1990:0257:FR:N",2,"France","FR",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0257:FR:C:DE",3,"Germany","DE"
309,"TRIS:1990:0258:FR:N",2,"France","FR",1990-08-27,1990,1991-03-01,1991,"TRIS:1990:0258:FR:C:DE",3,"Germany","DE"
310,"TRIS:1990:0259:FR:N",2,"France","FR",1990-08-27,1990,1991-03-25,1991,"TRIS:1990:0259:FR:C:DE",3,"Germany","DE"
311,"TRIS:1990:0262:DE:N",3,"Germany","DE",1990-08-27,1990,1990-12-11,1990,"TRIS:1990:0262:DE:C:EC",34,"Commission","EC"
312,"TRIS:1990:0262:DE:N",3,"Germany","DE",1990-08-27,1990,1990-12-11,1990,"TRIS:1990:0262:DE:C:FR",2,"France","FR"
313,"TRIS:1990:0268:UK:N",9,"United Kingdom","UK",1990-09-05,1990,1991-03-22,1991,"TRIS:1990:0268:UK:C:DE",3,"Germany","DE"
314,"TRIS:1990:0275:ES:N",12,"Spain","ES",1990-09-10,1990,1990-12-17,1990,"TRIS:1990:0275:ES:C:EC",34,"Commission","EC"
315,"TRIS:1990:0275:ES:N",12,"Spain","ES",1990-09-10,1990,1990-12-17,1990,"TRIS:1990:0275:ES:C:NL",6,"Netherlands","NL"
316,"TRIS:1990:0276:UK:N",9,"United Kingdom","UK",1990-09-10,1990,1991-01-03,1991,"TRIS:1990:0276:UK:C:DE",3,"Germany","DE"
317,"TRIS:1990:0276:UK:N",9,"United Kingdom","UK",1990-09-10,1990,1991-01-03,1991,"TRIS:1990:0276:UK:C:EC",34,"Commission","EC"
318,"TRIS:1990:0278:BE:N",1,"Belgium","BE",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0278:BE:C:EC",34,"Commission","EC"
319,"TRIS:1990:0278:BE:N",1,"Belgium","BE",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0278:BE:C:FR",2,"France","FR"
320,"TRIS:1990:0278:BE:N",1,"Belgium","BE",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0278:BE:C:UK",9,"United Kingdom","UK"
321,"TRIS:1990:0279:NL:N",6,"Netherlands","NL",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0279:NL:C:EC",34,"Commission","EC"
322,"TRIS:1990:0279:NL:N",6,"Netherlands","NL",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0279:NL:C:FR",2,"France","FR"
323,"TRIS:1990:0279:NL:N",6,"Netherlands","NL",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0279:NL:C:UK",9,"United Kingdom","UK"
324,"TRIS:1990:0280:LU:N",5,"Luxembourg","LU",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0280:LU:C:EC",34,"Commission","EC"
325,"TRIS:1990:0280:LU:N",5,"Luxembourg","LU",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0280:LU:C:FR",2,"France","FR"
326,"TRIS:1990:0280:LU:N",5,"Luxembourg","LU",1990-09-11,1990,1991-03-15,1991,"TRIS:1990:0280:LU:C:UK",9,"United Kingdom","UK"
327,"TRIS:1990:0283:DE:N",3,"Germany","DE",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0283:DE:C:FR",2,"France","FR"
328,"TRIS:1990:0283:DE:N",3,"Germany","DE",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0283:DE:C:NL",6,"Netherlands","NL"
329,"TRIS:1990:0284:DE:N",3,"Germany","DE",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0284:DE:C:FR",2,"France","FR"
330,"TRIS:1990:0284:DE:N",3,"Germany","DE",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0284:DE:C:NL",6,"Netherlands","NL"
331,"TRIS:1990:0285:DE:N",3,"Germany","DE",1990-09-14,1990,1991-03-25,1991,"TRIS:1990:0285:DE:C:NL",6,"Netherlands","NL"
332,"TRIS:1990:0287:DE:N",3,"Germany","DE",1990-09-14,1990,1991-03-25,1991,"TRIS:1990:0287:DE:C:DK",7,"Denmark","DK"
333,"TRIS:1990:0290:DE:N",3,"Germany","DE",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0290:DE:C:FR",2,"France","FR"
334,"TRIS:1990:0290:DE:N",3,"Germany","DE",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0290:DE:C:NL",6,"Netherlands","NL"
335,"TRIS:1990:0291:DE:N",3,"Germany","DE",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0291:DE:C:FR",2,"France","FR"
336,"TRIS:1990:0291:DE:N",3,"Germany","DE",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0291:DE:C:NL",6,"Netherlands","NL"
337,"TRIS:1990:0292:DE:N",3,"Germany","DE",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0292:DE:C:FR",2,"France","FR"
338,"TRIS:1990:0292:DE:N",3,"Germany","DE",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0292:DE:C:NL",6,"Netherlands","NL"
339,"TRIS:1990:0293:DE:N",3,"Germany","DE",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0293:DE:C:FR",2,"France","FR"
340,"TRIS:1990:0293:DE:N",3,"Germany","DE",1990-09-14,1990,1991-05-07,1991,"TRIS:1990:0293:DE:C:NL",6,"Netherlands","NL"
341,"TRIS:1990:0295:UK:N",9,"United Kingdom","UK",1990-09-14,1990,1990-12-19,1990,"TRIS:1990:0295:UK:C:DE",3,"Germany","DE"
342,"TRIS:1990:0295:UK:N",9,"United Kingdom","UK",1990-09-14,1990,1990-12-19,1990,"TRIS:1990:0295:UK:C:FR",2,"France","FR"
